COUNTRY;REGION;Fecha;cum_pos_pcr;cum_pos_zero;cum_pos_ag;cum_pos_total;cum_total_muestras
PE;TACNA;2020-07-18;405;1230;;1635;31938
PE;TACNA;2020-07-19;434;1260;;1694;32368
PE;TACNA;2020-07-20;458;1517;;1975;34584
PE;TACNA;2020-07-21;459;1549;;2008;34922
PE;TACNA;2020-07-22;500;1591;;2091;35428
PE;TACNA;2020-07-23;534;1664;;2198;36051
PE;TACNA;2020-07-24;552;1698;;2250;36393
PE;TACNA;2020-07-25;552;1698;;2250;36393
PE;TACNA;2020-07-26;597;1772;;2369;36879
PE;TACNA;2020-07-27;600;1806;;2406;37210
PE;TACNA;2020-07-28;600;1909;;2509;37412
PE;TACNA;2020-07-29;628;1988;;2616;38135
PE;TACNA;2020-07-30;628;2105;;2733;38505
PE;TACNA;2020-07-31;694;2196;;2890;39385
PE;TACNA;2020-08-01;723;2274;;2997;40110
PE;TACNA;2020-08-02;742;2372;;3114;40416
PE;TACNA;2020-08-03;774;2433;;3207;40613
PE;TACNA;2020-08-04;774;2514;;3288;40809
PE;TACNA;2020-08-05;821;2701;;3522;41308
PE;TACNA;2020-08-06;857;2864;;3721;41833
PE;TACNA;2020-08-07;881;3037;;3918;42273
PE;TACNA;2020-08-08;943;3196;;4139;42722
PE;TACNA;2020-08-09;975;3328;;4303;43110
PE;TACNA;2020-08-10;989;3431;;4420;43385
PE;TACNA;2020-08-11;1007;3522;;4529;43650
PE;TACNA;2020-08-12;1031;3664;;4695;44008
PE;TACNA;2020-08-13;1062;3837;;4899;44591
PE;TACNA;2020-08-14;1094;4003;;5097;45016
PE;TACNA;2020-08-15;1127;4184;;5311;45463
PE;TACNA;2020-08-16;1154;4392;;5546;46014
PE;TACNA;2020-08-17;1178;4582;;5760;46507
PE;TACNA;2020-08-18;1200;4665;;5865;46817
PE;TACNA;2020-08-19;1217;4861;;6078;47231
PE;TACNA;2020-08-20;1247;4991;;6238;47621
PE;TACNA;2020-08-21;1264;5204;;6468;48026
PE;TACNA;2020-08-22;1297;5356;;6653;48475
PE;TACNA;2020-08-23;1307;5777;;7084;49612
PE;TACNA;2020-08-24;1326;5964;;7290;50133
PE;TACNA;2020-08-25;1330;6220;;7550;50630
PE;TACNA;2020-08-26;1339;6447;;7786;51076
PE;TACNA;2020-08-27;1363;6698;;8061;51656
PE;TACNA;2020-08-28;1378;6821;;8199;52183
PE;TACNA;2020-08-29;1382;6991;;8373;52923
PE;TACNA;2020-08-30;1391;7112;;8503;53195
PE;TACNA;2020-08-31;1405;7234;;8639;53627
PE;TACNA;2020-09-01;1405;7336;;8741;53896
PE;TACNA;2020-09-02;1421;7475;;8896;54442
PE;TACNA;2020-09-03;1436;7587;;9023;54869
PE;TACNA;2020-09-04;1445;7772;;9217;55497
PE;TACNA;2020-09-05;1451;7856;;9307;55907
PE;TACNA;2020-09-06;1458;8061;;9519;56412
PE;TACNA;2020-09-07;1458;8129;;9587;56652
PE;TACNA;2020-09-08;1465;8214;;9679;56793
PE;TACNA;2020-09-09;1474;8479;;9953;57353
PE;TACNA;2020-09-10;1479;8641;;10120;57874
PE;TACNA;2020-09-11;1486;8750;;10236;58165
PE;TACNA;2020-09-12;1491;8881;;10372;58743
PE;TACNA;2020-09-13;1496;9014;;10510;59147
PE;TACNA;2020-09-14;1496;9136;;10632;59805
PE;TACNA;2020-09-15;1501;9182;;10683;60046
PE;TACNA;2020-09-16;1504;9268;;10772;60351
PE;TACNA;2020-09-17;1509;9390;;10899;60772
PE;TACNA;2020-09-18;1513;9499;;11012;61008
PE;TACNA;2020-09-19;1525;9626;;11151;61343
PE;TACNA;2020-09-20;1531;9748;;11279;61678
PE;TACNA;2020-09-21;1531;9748;;11279;61678
PE;TACNA;2020-09-22;1532;9802;;11334;61932
PE;TACNA;2020-09-23;1537;9854;;11391;62222
PE;TACNA;2020-09-24;1539;10005;;11544;62710
PE;TACNA;2020-09-25;1539;10143;;11682;63162
PE;TACNA;2020-09-26;1551;10203;;11754;63519
PE;TACNA;2020-09-27;1560;10298;;11858;63814
PE;TACNA;2020-09-28;1560;10324;;11884;63985
PE;TACNA;2020-09-29;1563;10348;;11911;64102
PE;TACNA;2020-09-30;1565;10411;;11976;64247
PE;TACNA;2020-10-01;1566;10444;;12010;64353
PE;TACNA;2020-10-02;1570;10473;;12043;64470
PE;TACNA;2020-10-03;1576;10508;;12084;64595
PE;TACNA;2020-10-04;1581;10542;;12123;64719
PE;TACNA;2020-10-05;1581;10564;;12145;64752
PE;TACNA;2020-10-06;1581;10591;;12172;64790
PE;TACNA;2020-10-07;1584;10601;;12185;64879
PE;TACNA;2020-10-08;1585;10631;;12216;64958
PE;TACNA;2020-10-09;1585;10670;;12255;65180
PE;TACNA;2020-10-10;1587;10684;;12271;65296
PE;TACNA;2020-10-11;1591;10750;;12341;65780
PE;TACNA;2020-10-12;1591;10808;;12399;66003
PE;TACNA;2020-10-13;1593;10885;;12478;66160
PE;TACNA;2020-10-14;1596;10920;;12516;66312
PE;TACNA;2020-10-15;1603;10974;;12577;66813
PE;TACNA;2020-10-16;1604;11053;;12657;67190
PE;TACNA;2020-10-17;1604;11084;;12688;67568
PE;TACNA;2020-10-18;1604;11124;;12728;67933
PE;TACNA;2020-10-19;1608;11126;;12734;68048
PE;TACNA;2020-10-20;1609;11153;;12762;68155
PE;TACNA;2020-10-21;1617;11180;;12797;68512
PE;TACNA;2020-10-22;1617;11196;;12813;68703
PE;TACNA;2020-10-23;1617;11235;;12852;68940
PE;TACNA;2020-10-24;1625;11246;;12871;69191
PE;TACNA;2020-10-25;1626;11279;;12905;69609
PE;TACNA;2020-10-26;1626;11280;;12906;69709
PE;TACNA;2020-10-27;1629;11302;;12931;69809
PE;TACNA;2020-10-28;1630;11342;;12972;70079
PE;TACNA;2020-10-29;1632;11387;;13019;70369
PE;TACNA;2020-10-30;1632;11423;;13055;70744
PE;TACNA;2020-10-31;1633;11466;;13099;71123
PE;TACNA;2020-11-01;1633;11494;;13127;71394
PE;TACNA;2020-11-02;1633;11511;;13144;71567
PE;TACNA;2020-11-03;1635;11531;;13166;71703
PE;TACNA;2020-11-04;1635;11569;;13204;72099
PE;TACNA;2020-11-05;1635;11607;;13242;72397
PE;TACNA;2020-11-06;1637;11646;;13283;72811
PE;TACNA;2020-11-07;1642;11684;;13326;73242
PE;TACNA;2020-11-08;1645;11726;;13371;73889
PE;TACNA;2020-11-09;1645;11743;;13388;73959
PE;TACNA;2020-11-10;1645;11790;;13435;74169
PE;TACNA;2020-11-11;1649;11840;;13489;74787
PE;TACNA;2020-11-12;1654;11868;;13522;75169
PE;TACNA;2020-11-13;1656;11913;;13569;75526
PE;TACNA;2020-11-14;1657;11949;;13606;76082
PE;TACNA;2020-11-15;1658;11976;;13634;76481
PE;TACNA;2020-11-16;1658;11980;;13638;76576
PE;TACNA;2020-11-17;1659;12003;;13662;76787
PE;TACNA;2020-11-18;1661;12034;;13695;77264
PE;TACNA;2020-11-19;1662;12065;;13727;77741
PE;TACNA;2020-11-20;1664;12096;;13760;78144
PE;TACNA;2020-11-21;1665;12115;;13780;78459
PE;TACNA;2020-11-22;1665;12131;;13796;78880
PE;TACNA;2020-11-23;1665;12132;;13797;78959
PE;TACNA;2020-11-24;1667;12171;;13838;79154
PE;TACNA;2020-11-25;1668;12200;;13868;79489
PE;TACNA;2020-11-26;1669;12228;;13897;79823
PE;TACNA;2020-11-27;1669;12257;;13926;80308
PE;TACNA;2020-11-28;1672;12299;;13971;80760
PE;TACNA;2020-11-29;1672;12358;;14030;81160
PE;TACNA;2020-11-30;1672;12394;;14066;81465
PE;TACNA;2020-12-01;1672;12423;;14095;81605
PE;TACNA;2020-12-02;1678;12447;;14125;81988
PE;TACNA;2020-12-03;1682;12475;;14157;82204
PE;TACNA;2020-12-04;1682;12493;;14175;82475
PE;TACNA;2020-12-05;1687;12513;;14200;83050
PE;TACNA;2020-12-06;1687;12530;;14217;83266
PE;TACNA;2020-12-07;1687;12534;;14221;83432
PE;TACNA;2020-12-08;1687;12555;;14242;83581
PE;TACNA;2020-12-09;1691;12562;;14253;83745
PE;TACNA;2020-12-10;1693;12584;;14277;83894
PE;TACNA;2020-12-11;1700;12605;;14305;84216
PE;TACNA;2020-12-12;1702;12628;;14330;84544
PE;TACNA;2020-12-13;1703;12651;;14354;84897
PE;TACNA;2020-12-14;1703;12654;;14357;85027
PE;TACNA;2020-12-15;1704;12688;;14392;85295
PE;TACNA;2020-12-16;1711;12711;;14422;85721
PE;TACNA;2020-12-17;1713;12730;;14443;85972
PE;TACNA;2020-12-18;1721;12740;;14461;86521
PE;TACNA;2020-12-19;1723;12754;;14477;86743
PE;TACNA;2020-12-20;1731;12770;;14501;87110
PE;TACNA;2020-12-21;1731;12771;;14502;87191
PE;TACNA;2020-12-22;1731;12800;;14531;87332
PE;TACNA;2020-12-23;1741;12825;;14566;87620
PE;TACNA;2020-12-24;1756;12851;;14607;87845
PE;TACNA;2020-12-25;1756;12863;;14619;88028
PE;TACNA;2020-12-26;1756;12869;;14625;88083
PE;TACNA;2020-12-27;1774;12875;;14649;88176
PE;TACNA;2020-12-28;1774;12880;;14654;88256
PE;TACNA;2020-12-29;1784;12905;;14689;88483
PE;TACNA;2020-12-30;1794;12916;;14710;88697
PE;TACNA;2020-12-31;1794;12942;;14736;88895
PE;TACNA;2021-01-01;1823;12964;;14787;89175
PE;TACNA;2021-01-02;1823;12967;;14790;89274
PE;TACNA;2021-01-03;1832;12968;;14800;89374
PE;TACNA;2021-01-04;1855;12968;;14823;89525
PE;TACNA;2021-01-05;1855;12970;;14825;89679
PE;TACNA;2021-01-06;1882;12979;0;14861;90260
PE;TACNA;2021-01-07;1895;12982;0;14877;90811
PE;TACNA;2021-01-08;1907;13004;0;14911;90852
PE;TACNA;2021-01-09;1924;13006;0;14930;91409
PE;TACNA;2021-01-10;1970;13024;0;14994;91991
PE;TACNA;2021-01-11;1970;13029;0;14999;92001
PE;TACNA;2021-01-12;2001;13056;0;15057;92556
PE;TACNA;2021-01-13;2014;13072;30;15116;93387
PE;TACNA;2021-01-14;2044;13132;41;15217;94082
PE;TACNA;2021-01-15;2070;13172;93;15335;95051
PE;TACNA;2021-01-16;2120;13213;98;15431;95829
PE;TACNA;2021-01-17;2125;13253;105;15483;96478
PE;TACNA;2021-01-18;2161;13258;108;15527;96786
PE;TACNA;2021-01-19;2192;13296;119;15607;97129
PE;TACNA;2021-01-20;2241;13365;140;15746;98020
PE;TACNA;2021-01-21;2269;13413;154;15836;98833
PE;TACNA;2021-01-22;2295;13464;180;15939;99818
PE;TACNA;2021-01-23;2328;13503;188;16019;100465
PE;TACNA;2021-01-24;2372;13546;200;16118;101154
PE;TACNA;2021-01-25;2372;13557;208;16137;101471
PE;TACNA;2021-01-26;2419;13597;216;16232;101916
PE;TACNA;2021-01-27;2455;13720;248;16423;102758
PE;TACNA;2021-01-28;2469;13792;283;16544;103613
PE;TACNA;2021-01-29;2533;13852;319;16704;104559
PE;TACNA;2021-01-30;2574;13895;348;16817;105373
PE;TACNA;2021-01-31;2613;13967;379;16959;106024
PE;TACNA;2021-02-01;2613;13974;394;16981;106391
PE;TACNA;2021-02-02;2645;14042;428;17115;106961
PE;TACNA;2021-02-03;2691;14146;461;17298;107914
PE;TACNA;2021-02-04;2732;14219;512;17463;108728
PE;TACNA;2021-02-05;2771;14271;538;17580;109471
PE;TACNA;2021-02-06;2771;14287;593;17651;110062
PE;TACNA;2021-02-07;2826;14331;625;17782;110500
PE;TACNA;2021-02-08;2826;14361;655;17842;110709
PE;TACNA;2021-02-09;2842;14387;710;17939;111038
PE;TACNA;2021-02-10;2879;14444;801;18124;111736
PE;TACNA;2021-02-11;2902;14477;865;18244;112588
PE;TACNA;2021-02-12;2918;14519;1016;18453;113435
PE;TACNA;2021-02-13;2918;14538;1098;18554;114129
PE;TACNA;2021-02-14;2937;14583;1201;18721;114913
PE;TACNA;2021-02-15;2950;14594;1248;18792;115171
PE;TACNA;2021-02-16;2967;14604;1358;18929;115982
PE;TACNA;2021-02-17;2986;14610;1463;19059;116608
PE;TACNA;2021-02-18;2994;14653;1552;19199;117237
PE;TACNA;2021-02-19;3012;14686;1640;19338;117933
PE;TACNA;2021-02-20;3027;14698;1689;19414;118638
PE;TACNA;2021-02-21;3063;14721;1759;19543;119083
PE;TACNA;2021-02-22;3063;14730;1795;19588;119218
PE;TACNA;2021-02-23;3063;14749;1845;19657;119585
PE;TUMBES;2020-03-24;3;;;3;
PE;TUMBES;2020-03-25;3;;;3;
PE;TUMBES;2020-03-26;3;;;3;
PE;TUMBES;2020-03-27;5;;;5;
PE;TUMBES;2020-03-28;6;;;6;
PE;TUMBES;2020-03-29;8;;;8;
PE;TUMBES;2020-03-30;8;;;8;
PE;TUMBES;2020-03-31;10;;;10;
PE;TUMBES;2020-04-01;13;;;13;
PE;TUMBES;2020-04-02;15;;;15;
PE;TUMBES;2020-04-03;16;;;16;
PE;TUMBES;2020-04-04;20;;;20;
PE;TUMBES;2020-04-05;26;;;26;
PE;TUMBES;2020-04-06;26;;;26;
PE;TUMBES;2020-04-07;27;;;27;
PE;TUMBES;2020-04-08;27;0;;27;
PE;TUMBES;2020-04-09;27;0;;27;
PE;TUMBES;2020-04-10;27;0;;27;
PE;TUMBES;2020-04-11;54;14;;68;
PE;TUMBES;2020-04-12;58;11;;69;
PE;TUMBES;2020-04-13;58;11;;69;
PE;TUMBES;2020-04-14;58;11;;69;
PE;TUMBES;2020-04-15;71;11;;82;
PE;TUMBES;2020-04-16;71;14;;85;
PE;TUMBES;2020-04-17;71;15;;86;
PE;TUMBES;2020-04-18;71;15;;86;
PE;TUMBES;2020-04-19;71;112;;183;
PE;TUMBES;2020-04-20;71;113;;184;2099
PE;TUMBES;2020-04-21;71;127;;198;2120
PE;TUMBES;2020-04-22;71;134;;205;2134
PE;TUMBES;2020-04-23;71;162;;233;2170
PE;TUMBES;2020-04-24;72;162;;234;2198
PE;TUMBES;2020-04-25;72;168;;240;2250
PE;TUMBES;2020-04-26;76;174;;250;2311
PE;TUMBES;2020-04-27;76;174;;250;2453
PE;TUMBES;2020-04-28;76;199;;275;2514
PE;TUMBES;2020-04-29;75;215;;290;2685
PE;TUMBES;2020-04-30;75;235;;310;2822
PE;TUMBES;2020-05-01;75;251;;326;3130
PE;TUMBES;2020-05-02;74;262;;336;3254
PE;TUMBES;2020-05-03;75;272;;347;3367
PE;TUMBES;2020-05-04;75;272;;347;3411
PE;TUMBES;2020-05-05;75;303;;378;3927
PE;TUMBES;2020-05-06;75;368;;443;4326
PE;TUMBES;2020-05-07;75;376;;451;4518
PE;TUMBES;2020-05-08;75;386;;461;4636
PE;TUMBES;2020-05-09;75;403;;478;4695
PE;TUMBES;2020-05-10;75;411;;486;4769
PE;TUMBES;2020-05-11;75;421;;496;4859
PE;TUMBES;2020-05-12;75;432;;507;4936
PE;TUMBES;2020-05-13;75;464;;539;5146
PE;TUMBES;2020-05-14;75;482;;557;5531
PE;TUMBES;2020-05-15;75;503;;578;5690
PE;TUMBES;2020-05-16;75;528;;603;5960
PE;TUMBES;2020-05-17;75;560;;635;6229
PE;TUMBES;2020-05-18;75;564;;639;6247
PE;TUMBES;2020-05-19;75;600;;675;6548
PE;TUMBES;2020-05-20;75;627;;702;6763
PE;TUMBES;2020-05-21;75;647;;722;6976
PE;TUMBES;2020-05-22;75;652;;727;6994
PE;TUMBES;2020-05-23;163;869;;1032;7871
PE;TUMBES;2020-05-24;163;869;;1032;8216
PE;TUMBES;2020-05-25;163;911;;1074;8396
PE;TUMBES;2020-05-26;163;928;;1091;8515
PE;TUMBES;2020-05-27;163;952;;1115;8671
PE;TUMBES;2020-05-28;163;1056;;1219;8871
PE;TUMBES;2020-05-29;163;1056;;1219;8871
PE;TUMBES;2020-05-30;163;1056;;1219;8871
PE;TUMBES;2020-05-31;163;1185;;1348;9025
PE;TUMBES;2020-06-01;163;1189;;1352;9050
PE;TUMBES;2020-06-02;163;1189;;1352;9050
PE;TUMBES;2020-06-03;163;1189;;1352;9050
PE;TUMBES;2020-06-04;163;1326;;1489;9207
PE;TUMBES;2020-06-05;163;1338;;1501;9270
PE;TUMBES;2020-06-06;163;1380;;1543;9431
PE;TUMBES;2020-06-07;163;1418;;1581;9651
PE;TUMBES;2020-06-08;163;1422;;1585;9665
PE;TUMBES;2020-06-09;163;1468;;1631;9853
PE;TUMBES;2020-06-10;163;1523;;1686;10066
PE;TUMBES;2020-06-11;163;1573;;1736;10254
PE;TUMBES;2020-06-12;163;1651;;1814;10666
PE;TUMBES;2020-06-13;163;1716;;1879;10839
PE;TUMBES;2020-06-14;163;1774;;1937;10989
PE;TUMBES;2020-06-15;163;1812;;1975;11076
PE;TUMBES;2020-06-16;163;1845;;2008;11171
PE;TUMBES;2020-06-17;163;1952;;2115;11329
PE;TUMBES;2020-06-18;163;1973;;2136;11387
PE;TUMBES;2020-06-19;163;2032;;2195;11584
PE;TUMBES;2020-06-20;163;2070;;2233;11726
PE;TUMBES;2020-06-21;163;2125;;2288;11885
PE;TUMBES;2020-06-22;163;2158;;2321;11991
PE;TUMBES;2020-06-23;163;2183;;2346;12121
PE;TUMBES;2020-06-24;163;2223;;2386;12269
PE;TUMBES;2020-06-25;163;2279;;2442;12425
PE;TUMBES;2020-06-26;165;2314;;2479;12552
PE;TUMBES;2020-06-27;165;2353;;2518;12690
PE;TUMBES;2020-06-28;191;2416;;2607;12983
PE;TUMBES;2020-06-29;191;2450;;2641;13080
PE;TUMBES;2020-06-30;236;2460;;2696;13273
PE;TUMBES;2020-07-01;323;2526;;2849;13671
PE;TUMBES;2020-07-02;323;2560;;2883;13880
PE;TUMBES;2020-07-03;398;2643;;3041;14445
PE;TUMBES;2020-07-04;398;2668;;3066;14624
PE;TUMBES;2020-07-05;404;2742;;3146;14855
PE;TUMBES;2020-07-06;404;2760;;3164;14931
PE;TUMBES;2020-07-07;404;2804;;3208;15219
PE;TUMBES;2020-07-08;404;2814;;3218;15337
PE;TUMBES;2020-07-09;404;2853;;3257;15476
PE;TUMBES;2020-07-10;441;2868;;3309;15686
PE;TUMBES;2020-07-11;444;2890;;3334;15908
PE;TUMBES;2020-07-12;484;2932;;3416;16193
PE;TUMBES;2020-07-13;484;2967;;3451;16264
PE;TUMBES;2020-07-14;484;2986;;3470;16370
PE;TUMBES;2020-07-15;484;2993;;3477;16408
PE;TUMBES;2020-07-16;484;3000;;3484;16713
PE;TUMBES;2020-07-17;484;3006;;3490;16750
PE;TUMBES;2020-07-18;499;3015;;3514;16950
PE;TUMBES;2020-07-19;499;3038;;3537;17104
PE;TUMBES;2020-07-20;499;3084;;3583;17306
PE;TUMBES;2020-07-21;500;3331;;3831;18167
PE;TUMBES;2020-07-22;500;3334;;3834;18198
PE;TUMBES;2020-07-23;516;3340;;3856;18331
PE;TUMBES;2020-07-24;516;3421;;3937;18610
PE;TUMBES;2020-07-25;516;3421;;3937;18610
PE;TUMBES;2020-07-26;516;3462;;3978;18824
PE;TUMBES;2020-07-27;516;3503;;4019;18959
PE;TUMBES;2020-07-28;529;3529;;4058;19158
PE;TUMBES;2020-07-29;529;3561;;4090;19300
PE;TUMBES;2020-07-30;544;3589;;4133;19449
PE;TUMBES;2020-07-31;544;3666;;4210;19738
PE;TUMBES;2020-08-01;544;3692;;4236;19964
PE;TUMBES;2020-08-02;544;3741;;4285;20090
PE;TUMBES;2020-08-03;544;3752;;4296;20148
PE;TUMBES;2020-08-04;577;3775;;4352;20361
PE;TUMBES;2020-08-05;582;3841;;4423;20609
PE;TUMBES;2020-08-06;582;3910;;4492;20796
PE;TUMBES;2020-08-07;582;3967;;4549;20961
PE;TUMBES;2020-08-08;582;4019;;4601;21139
PE;TUMBES;2020-08-09;582;4086;;4668;21410
PE;TUMBES;2020-08-10;582;4129;;4711;21590
PE;TUMBES;2020-08-11;582;4223;;4805;22003
PE;TUMBES;2020-08-12;582;4273;;4855;22265
PE;TUMBES;2020-08-13;582;4344;;4926;22551
PE;TUMBES;2020-08-14;582;4383;;4965;22767
PE;TUMBES;2020-08-15;582;4451;;5033;22965
PE;TUMBES;2020-08-16;582;4519;;5101;23186
PE;TUMBES;2020-08-17;582;4555;;5137;23303
PE;TUMBES;2020-08-18;582;4587;;5169;23388
PE;TUMBES;2020-08-19;582;4633;;5215;23579
PE;TUMBES;2020-08-20;623;4666;;5289;23844
PE;TUMBES;2020-08-21;632;4727;;5359;24118
PE;TUMBES;2020-08-22;648;4757;;5405;24386
PE;TUMBES;2020-08-23;648;4801;;5449;24632
PE;TUMBES;2020-08-24;648;4820;;5468;24722
PE;TUMBES;2020-08-25;648;4884;;5532;24976
PE;TUMBES;2020-08-26;648;4908;;5556;25072
PE;TUMBES;2020-08-27;648;4953;;5601;25251
PE;TUMBES;2020-08-28;648;4998;;5646;25402
PE;TUMBES;2020-08-29;648;5014;;5662;25490
PE;TUMBES;2020-08-30;648;5067;;5715;25742
PE;TUMBES;2020-08-31;648;5087;;5735;25840
PE;TUMBES;2020-09-01;648;5123;;5771;25938
PE;TUMBES;2020-09-02;648;5172;;5820;26097
PE;TUMBES;2020-09-03;679;5198;;5877;26331
PE;TUMBES;2020-09-04;680;5228;;5908;26569
PE;TUMBES;2020-09-05;680;5268;;5948;26780
PE;TUMBES;2020-09-06;680;5300;;5980;26916
PE;TUMBES;2020-09-07;680;5313;;5993;26940
PE;TUMBES;2020-09-08;685;5353;;6038;27193
PE;TUMBES;2020-09-09;685;5382;;6067;27331
PE;TUMBES;2020-09-10;685;5439;;6124;27683
PE;TUMBES;2020-09-11;685;5540;;6225;27913
PE;TUMBES;2020-09-12;685;5552;;6237;27979
PE;TUMBES;2020-09-13;685;5681;;6366;28378
PE;TUMBES;2020-09-14;685;5709;;6394;28461
PE;TUMBES;2020-09-15;685;5832;;6517;28831
PE;TUMBES;2020-09-16;697;5897;;6594;29166
PE;TUMBES;2020-09-17;697;5966;;6663;29432
PE;TUMBES;2020-09-18;697;6038;;6735;29677
PE;TUMBES;2020-09-19;697;6115;;6812;29911
PE;TUMBES;2020-09-20;697;6162;;6859;30075
PE;TUMBES;2020-09-21;697;6162;;6859;30075
PE;TUMBES;2020-09-22;697;6227;;6924;30299
PE;TUMBES;2020-09-23;697;6315;;7012;30622
PE;TUMBES;2020-09-24;697;6369;;7066;30799
PE;TUMBES;2020-09-25;697;6425;;7122;30985
PE;TUMBES;2020-09-26;697;6504;;7201;31264
PE;TUMBES;2020-09-27;697;6576;;7273;31575
PE;TUMBES;2020-09-28;697;6594;;7291;31636
PE;TUMBES;2020-09-29;697;6614;;7311;31692
PE;TUMBES;2020-09-30;697;6636;;7333;31820
PE;TUMBES;2020-10-01;697;6697;;7394;31973
PE;TUMBES;2020-10-02;697;6726;;7423;32025
PE;TUMBES;2020-10-03;697;6749;;7446;32092
PE;TUMBES;2020-10-04;697;6772;;7469;32158
PE;TUMBES;2020-10-05;697;6781;;7478;32176
PE;TUMBES;2020-10-06;697;6797;;7494;32228
PE;TUMBES;2020-10-07;697;6812;;7509;32266
PE;TUMBES;2020-10-08;697;6831;;7528;32310
PE;TUMBES;2020-10-09;697;6868;;7565;32385
PE;TUMBES;2020-10-10;697;6904;;7601;32482
PE;TUMBES;2020-10-11;697;6939;;7636;32597
PE;TUMBES;2020-10-12;697;6951;;7648;32663
PE;TUMBES;2020-10-13;697;6980;;7677;32763
PE;TUMBES;2020-10-14;697;6990;;7687;32863
PE;TUMBES;2020-10-15;697;7015;;7712;32982
PE;TUMBES;2020-10-16;697;7047;;7744;33079
PE;TUMBES;2020-10-17;697;7095;;7792;33271
PE;TUMBES;2020-10-18;697;7217;;7914;33561
PE;TUMBES;2020-10-19;697;7240;;7937;33694
PE;TUMBES;2020-10-20;697;7277;;7974;33928
PE;TUMBES;2020-10-21;697;7346;;8043;34172
PE;TUMBES;2020-10-22;697;7400;;8097;34441
PE;TUMBES;2020-10-23;697;7462;;8159;34621
PE;TUMBES;2020-10-24;697;7538;;8235;34891
PE;TUMBES;2020-10-25;697;7588;;8285;35107
PE;TUMBES;2020-10-26;697;7607;;8304;35200
PE;TUMBES;2020-10-27;697;7642;;8339;35338
PE;TUMBES;2020-10-28;697;7678;;8375;35511
PE;TUMBES;2020-10-29;697;7706;;8403;35654
PE;TUMBES;2020-10-30;697;7744;;8441;35792
PE;TUMBES;2020-10-31;697;7777;;8474;35955
PE;TUMBES;2020-11-01;697;7803;;8500;36105
PE;TUMBES;2020-11-02;697;7816;;8513;36210
PE;TUMBES;2020-11-03;699;7841;;8540;36390
PE;TUMBES;2020-11-04;699;7871;;8570;36601
PE;TUMBES;2020-11-05;699;7893;;8592;36735
PE;TUMBES;2020-11-06;699;7924;;8623;37064
PE;TUMBES;2020-11-07;699;7961;;8660;37275
PE;TUMBES;2020-11-08;699;7988;;8687;37459
PE;TUMBES;2020-11-09;699;8006;;8705;37554
PE;TUMBES;2020-11-10;699;8040;;8739;37750
PE;TUMBES;2020-11-11;699;8071;;8770;37995
PE;TUMBES;2020-11-12;699;8090;;8789;38139
PE;TUMBES;2020-11-13;700;8105;;8805;38490
PE;TUMBES;2020-11-14;700;8116;;8816;38781
PE;TUMBES;2020-11-15;700;8129;;8829;39054
PE;TUMBES;2020-11-16;700;8133;;8833;39149
PE;TUMBES;2020-11-17;700;8152;;8852;39282
PE;TUMBES;2020-11-18;701;8164;;8865;39429
PE;TUMBES;2020-11-19;701;8175;;8876;39576
PE;TUMBES;2020-11-20;701;8188;;8889;39876
PE;TUMBES;2020-11-21;704;8201;;8905;40174
PE;TUMBES;2020-11-22;704;8220;;8924;40374
PE;TUMBES;2020-11-23;704;8222;;8926;40418
PE;TUMBES;2020-11-24;780;8231;;9011;40529
PE;TUMBES;2020-11-25;784;8239;;9023;40613
PE;TUMBES;2020-11-26;787;8247;;9034;40747
PE;TUMBES;2020-11-27;804;8266;;9070;40949
PE;TUMBES;2020-11-28;804;8275;;9079;41079
PE;TUMBES;2020-11-29;820;8300;;9120;41453
PE;TUMBES;2020-11-30;820;8303;;9123;41476
PE;TUMBES;2020-12-01;820;8313;;9133;41599
PE;TUMBES;2020-12-02;820;8328;;9148;41809
PE;TUMBES;2020-12-03;820;8344;;9164;41991
PE;TUMBES;2020-12-04;820;8348;;9168;42074
PE;TUMBES;2020-12-05;820;8367;;9187;42288
PE;TUMBES;2020-12-06;838;8373;;9211;42506
PE;TUMBES;2020-12-07;838;8386;;9224;42733
PE;TUMBES;2020-12-08;838;8397;;9235;42850
PE;TUMBES;2020-12-09;838;8399;;9237;42881
PE;TUMBES;2020-12-10;838;8410;;9248;42964
PE;TUMBES;2020-12-11;848;8424;;9272;43163
PE;TUMBES;2020-12-12;848;8442;;9290;43322
PE;TUMBES;2020-12-13;848;8452;;9300;43436
PE;TUMBES;2020-12-14;848;8454;;9302;43451
PE;TUMBES;2020-12-15;848;8466;;9314;43596
PE;TUMBES;2020-12-16;856;8476;;9332;43913
PE;TUMBES;2020-12-17;856;8493;;9349;44084
PE;TUMBES;2020-12-18;856;8501;;9357;44406
PE;TUMBES;2020-12-19;858;8513;;9371;44521
PE;TUMBES;2020-12-20;858;8515;;9373;44553
PE;TUMBES;2020-12-21;858;8517;;9375;44665
PE;TUMBES;2020-12-22;858;8528;;9386;44791
PE;TUMBES;2020-12-23;858;8542;;9400;44866
PE;TUMBES;2020-12-24;858;8555;;9413;44954
PE;TUMBES;2020-12-25;862;8559;;9421;45031
PE;TUMBES;2020-12-26;862;8572;;9434;45130
PE;TUMBES;2020-12-27;862;8573;;9435;45186
PE;TUMBES;2020-12-28;862;8575;;9437;45194
PE;TUMBES;2020-12-29;878;8583;;9461;45439
PE;TUMBES;2020-12-30;878;8592;;9470;45499
